year,flag,receiver_type,emissions_co2_mt,n_distinct_ssvid
2016,ARM,total,471.1446748269924,9
2021,BOL,total,28076.05170355617,36
2016,COL,total,178422.23926298216,182
2020,TCA,total,622.1965774058463,7
2018,FIN,total,3149026.2248033267,1502
2018,VIR,total,258.5015483592855,3
2020,NIU,total,90015.44459907831,114
2018,UGA,total,24.736788540636915,2
2019,JOR,total,102786.58998116657,61
2019,DEU,total,40425753.633919865,12349
2016,MSR,total,7435.720361064475,11
2019,KEN,total,17620.638354097948,16
2022,GGY,total,2131.1531481570355,1
2021,BHS,total,29822571.2886844,1461
2023,URY,total,339303.68158864713,230
2022,DMA,total,304404.8578584332,150
2023,CHN,total,117860652.23537174,141285
2020,LTU,total,438406.866847513,144
2016,QAT,total,673074.5582428131,717
2016,TGO,total,516836.7776424093,333
2016,IDN,total,5270582.257590324,2816
2023,JOR,total,94000.82179867629,56
2023,GBR,total,18398162.525976036,24012
2024,NCL,total,198716.4697781801,384
2021,MEX,total,1099282.9236505434,521
2024,ARM,total,684.2680725897654,18
2024,LKA,total,582923.2520129724,2866
2020,GRD,total,8110.45121506002,13
2016,MYS,total,2929403.3938023313,1533
2022,SSD,total,1509.7447826457803,9
2024,ESP,total,7744339.84989842,9006
2022,TJK,total,146.50242395200885,4
2022,TWN,total,5492842.628762326,4833
2018,ISR,total,382807.6479347562,187
2021,SYR,total,11039.044968643982,9
2019,LBN,total,155273.72483487029,85
2017,MNE,total,45430.997939323985,36
2017,PLW,total,457337.19318896177,314
2019,PRI,total,2146.7550942143534,8
2021,HKG,total,58155556.49136101,3881
2021,MHL,total,78029079.51133752,4875
2021,ANT,total,36257.44350558011,4
2022,ISR,total,597829.7573637463,315
2016,AFG,total,4597.723379603883,15
2017,LBY,total,349731.72621177963,46
2021,MTQ,total,109640.42515617642,173
2023,BRA,total,3889344.809354087,2358
2022,GTM,total,9328.052847748786,20
2019,ZMB,total,329.10729964423564,7
2021,LVA,total,380133.67502166505,246
2018,LBY,total,352551.19525707955,55
2018,AFG,total,3808.002179879299,19
2016,MTQ,total,48951.307801584255,105
2017,TON,total,20096.874952920225,8
2020,GNQ,total,17705.316939455504,44
2024,BTN,total,19232.563090072694,92
2021,BLR,total,1257.8881082562125,11
2022,DOM,total,13730.736637037508,23
2017,MDG,total,14734.331015072845,11
2020,PER,total,457409.20016634837,265
2022,IMN,total,3637030.070894803,257
2017,GGY,total,3249.559102313909,1
2017,GAB,total,24588.457199203196,11
2017,CUW,total,1495332.71348753,70
2018,ECU,total,716238.0172525785,451
2020,MAC,total,57563.007370266634,65
2018,ERI,total,996.1023251945251,5
2022,BOL,total,29072.426974607555,39
2022,IRQ,total,23507.912053370514,49
2020,AFG,total,919.1906648726424,12
2022,GRD,total,13128.534955696066,18
2024,CYP,total,13109901.333382808,1512
2024,IMN,total,3038733.6573439757,208
2018,NOR,total,18885828.70142601,9386
2022,DEU,total,34315784.845492564,16248
2020,GRL,total,173304.97922284846,108
2022,PRT,total,13165709.542048676,2114
2022,LTU,total,479790.3811749759,185
2016,ATG,total,4264493.461886146,611
2023,GRC,total,18679162.49703982,2591
2024,FRA,total,14509277.748960607,19865
2019,GBR,total,16895833.98207377,18097
2018,MHL,total,65535972.45634018,4212
2017,RUS,total,9851962.670700893,3701
2017,CAN,total,3913415.4599400787,3788
2016,BEL,total,3431131.0856561484,2031
2024,LBR,total,117613159.18291593,6648
2021,HRV,total,1484745.189597277,966
2024,ARE,total,1251974.1779719538,847
2018,SLE,total,512544.6623872217,414
2018,NA,total,7862149.721797061,25300
2024,ISL,total,1400448.8768056417,1505
2024,PLW,total,2781085.887720655,760
2021,BGR,total,328611.8641690439,408
2020,HRV,total,1256951.8274569386,822
2024,PHL,total,3630279.619098265,1194
2022,SAU,total,3625540.978131777,2275
2021,ZAF,total,726501.2990813246,767
2018,MOZ,total,51121.31492021082,39
2016,MEX,total,1278023.881330093,626
2020,POL,total,675971.4377309215,1178
2019,IDN,total,8533862.447265504,6481
2016,VUT,total,1068541.9740973378,447
2023,CRI,total,16942.679760871186,24
2020,BHR,total,2533114.9485716266,4818
2021,SLE,total,577437.2728965842,439
2017,IRQ,total,21304.390163031705,43
2020,KNA,total,636456.9228427862,268
2017,CYP,total,12069407.314721065,1268
2023,BHS,total,33393405.042471536,1467
2024,AND,total,32734.256658858005,166
2017,BRA,total,2538218.0890685786,1083
2024,PAK,total,276226.2265218899,263
2020,PAK,total,210399.8226670044,111
2021,JOR,total,71789.84629402278,49
2022,MAC,total,52917.906195105854,75
2021,SPM,total,34162.16680951061,33
2022,VCT,total,1854875.0549064018,921
2020,LUX,total,1017198.0081079574,309
2019,URY,total,381797.9006362311,259
2022,CHL,total,1553506.9276711904,625
2018,OMN,total,82702.84980129272,66
2024,ZAF,total,835082.9815414547,870
2018,MDA,total,170124.20810417333,154
2017,NRU,total,78371.98184994697,18
2019,ISR,total,357579.43921411096,210
2023,MMR,total,139728.33643857707,555
2024,MEX,total,1096159.2043878492,569
2018,LUX,total,1067855.8748834745,272
2023,MDG,total,36969.69210585371,46
2023,NCL,total,167193.9134423101,280
2017,ARM,total,796.6476841145408,10
2019,COK,total,943329.5085709724,500
2024,AGO,total,141451.25593364096,96
2016,PLW,total,354374.7680951482,226
2022,CMR,total,849887.8291123598,314
2022,EGY,total,432014.56445561274,251
2018,TJK,total,1742.6490134155574,12
2023,UKR,total,121810.07851796405,163
2019,NIS,total,69161.76029085164,12
2019,LBY,total,275114.65091576497,54
2021,BFA,total,778.6974969986985,7
2019,SRB,total,6735.725085449416,25
2017,MRT,total,24007.97970219362,27
2022,SMR,total,18876.315590259564,38
2020,FSM,total,129975.91543963771,66
2022,CAF,total,2606.3637003299427,40
2019,CRI,total,2044.5011820322554,21
2019,AIA,total,5378.928551444233,13
2017,MAC,total,14027.463320693503,28
2018,SOM,total,14246.417001042279,67
2021,TTO,total,131303.8834585918,72
2022,ETH,total,111122.29282822531,12
2021,DJI,total,119910.62895612045,36
2019,VIR,total,240.36671882520668,4
2024,NRU,total,64002.223675174035,45
2020,GNB,total,43675.17407573265,21
2019,HND,total,28368.249396348758,32
2017,GNQ,total,27367.76826928157,56
2016,KEN,total,16047.13603998434,10
2021,MWI,total,1720.0072742344921,17
2019,BEN,total,2145.92534746831,12
2018,RWA,total,10.947146419864566,2
2022,TON,total,9383.428669374858,19
2017,WLF,total,1771.7102983949924,9
2020,GTM,total,9806.988242239644,16
2016,LAO,total,3413.1416739627034,1
2024,KHM,total,38027.65902990856,129
2024,HTI,total,4588.061975596063,33
2020,WSM,total,13916.19707715519,11
2023,MKD,total,1233.3062156336418,14
2024,BWA,total,1379.6073313333125,8
2022,CXR,total,2530.248085155622,12
2018,MSR,total,14194.316833566034,12
2018,MKD,total,3643.7300125044962,7
2016,CPV,total,72969.92129075482,33
2022,UZB,total,525.6996596505122,2
2024,MWI,total,4288.106260657979,9
2019,MMR,total,35773.53473517595,47
2021,UZB,total,455.18554615317686,3
2024,LBY,total,251983.14931765912,65
2021,PRK,total,13871.40308719511,134
2020,VUT,total,832530.3294334232,399
2020,TKM,total,2927.7536497931815,3
2021,TUN,total,231623.17760948485,124
2020,GHA,total,153164.7039786803,70
2023,UNK,total,6688.837911088676,4
2022,NCL,total,119038.55293814077,244
2024,COM,total,1452601.7136978295,547
2018,TCD,total,374.3860895121458,1
2023,KOR,total,17045982.987850115,9667
2016,DOM,total,9532.940314935104,21
2017,DIS,total,14010.630170279313,3
2018,WLF,total,28003.139839866577,16
2024,DIS,total,36012.157268378076,4
2019,VAT,total,643.1438415439424,9
2024,MLI,total,173.0600813788149,1
2022,ZWE,total,59.193474672526136,2
2023,EST,total,666712.2674059509,511
2024,DJI,total,95027.39714114688,42
2017,SLE,total,521388.4172119871,397
2021,NGA,total,1188287.3585348288,818
2023,NA,total,9607353.019862097,26407
2017,TUR,total,8301594.276996958,4336
2024,SLB,total,29600.503329399657,18
2018,ARG,total,1149075.643541886,696
2024,NPL,total,33.8057646591481,2
2016,MAR,total,271706.26358373655,109
2016,BES,total,150665.06505356662,63
2018,MNG,total,345682.86360117496,310
2017,SMR,total,1788.236548040054,15
2021,TKM,total,242.1691326512459,3
2024,NA,total,10257660.647121027,25610
2022,TUN,total,225949.9229154617,125
2016,SWZ,total,28.505673881607645,2
2017,GRC,total,19323896.057072792,1858
2020,BDI,total,113.21938871315214,3
2021,NLD,total,21457118.137148082,17208
2024,MYS,total,6059602.279106336,3668
2019,ISL,total,1329393.6054930347,1494
2023,JEY,total,32126.71644026462,17
2019,BDI,total,91.9313594330735,3
2017,LUX,total,1396268.2106608879,265
2024,HKG,total,60981476.498224065,3800
2020,BEL,total,4459443.988071483,2995
2024,GTM,total,15142.076057772343,22
2022,SOM,total,23044.12878037276,88
2024,YEM,total,11914.678788615289,33
2016,BEN,total,1404.902475061367,5
2016,ABW,total,1522.7140287700865,2
2017,VGB,total,578353.5774673158,487
2017,ATG,total,3322430.7148153344,521
2019,CAN,total,5281191.080904795,5094
2021,FRA,total,10582296.827517064,14919
2017,NAM,total,215902.59814501533,86
2020,LSO,total,1187.4379282510579,4
2023,AGO,total,136771.37948278282,93
2019,BGD,total,362668.7997549256,101
2019,BOL,total,27813.179422026944,29
2017,SPM,total,8771.644928938651,16
2024,BHR,total,2521134.2957822885,4693
2024,WSM,total,18094.856479291553,13
2021,ARG,total,1542434.071269323,835
2023,CMR,total,1316564.619489376,461
2017,CCK,total,154.41495574369463,2
2021,FIN,total,3295332.0374936205,2076
2020,BFA,total,833.9278153532829,8
2019,TZA,total,321818.8911051535,207
2024,ANT,total,18953.10349186856,3
2018,NRU,total,75694.91524776802,22
2021,LKA,total,246493.99793445156,1397
2022,CUB,total,160266.74760614932,85
2016,FRO,total,834905.8732806767,269
2017,MWI,total,2512.917421193347,14
2024,JEY,total,31605.132118531583,16
2019,IRL,total,656733.2633653566,937
2024,JPN,total,30552609.600287274,11634
2017,SWE,total,6186879.985481135,5535
2023,COK,total,1836118.8172075879,649
2021,MLI,total,156.57824153202375,1
2018,LBR,total,63535774.1150563,3475
2022,GEO,total,126103.41832769915,182
2017,JEY,total,26243.991818009603,15
2023,NOR,total,25989041.02898566,14600
2017,BHS,total,31462269.469748784,1509
2023,ESP,total,7168965.082399826,8570
2022,CHN,total,93013062.25210941,130655
2024,USA,total,47562402.7068033,49935
2016,DNK,total,11470112.620550916,2929
2022,PAN,total,100284867.05028184,8550
2022,ITA,total,12648984.768730797,6946
2020,HUN,total,35573.32751937182,61
2020,RUS,total,11197923.033913806,4398
2019,SWE,total,6686052.268673532,6581
2023,CHE,total,1250979.9767357532,1123
2024,CYM,total,6852126.174206409,1938
2024,BES,total,190862.5700355691,134
2017,PRT,total,7724471.412397108,1328
2020,PAN,total,91592762.7754285,7758
2024,BHS,total,32620193.296984207,1538
2022,HUN,total,23965.68091843857,58
2023,AUS,total,9558574.122164171,9435
2023,QAT,total,599794.4334833056,1040
2016,COK,total,701702.882334722,388
2018,CHE,total,1096471.643969341,773
2024,EGY,total,602134.39828559,630
2022,AUS,total,8854670.689421985,8594
2023,VEN,total,1030713.0497793565,1573
2023,GLP,total,104164.04981784127,192
2022,ARG,total,1567911.8541311992,898
2020,AUS,total,6894877.969634611,6933
2024,ARG,total,1600556.3498620463,940
2019,ZAF,total,667998.4674564978,700
2022,HRV,total,1777725.3340623237,1094
2023,VCT,total,1770901.9378067772,919
2022,SLE,total,678860.001895639,503
2022,BRA,total,3693602.5815227823,2037
2020,FJI,total,120310.28436146364,108
2021,GIB,total,1412946.2081864842,480
2022,BLR,total,884.7574049303811,17
2018,LVA,total,375655.8746050581,210
2020,IRL,total,653598.0938962728,880
2023,ARE,total,1130535.832746825,776
2021,CHE,total,1081095.6889646943,862
2017,KHM,total,37646.312178457294,76
2017,AFG,total,4600.505534004688,15
2016,IRQ,total,11561.180703237696,40
2016,PRK,total,91784.84058056136,175
2019,KWT,total,822155.92831696535,119
2017,MTQ,total,127783.66930679341,121
2020,SVN,total,31841.9020996178,113
2022,LVA,total,399281.298279935,264
2018,GEO,total,104641.25508369203,153
2018,SYC,total,128931.71369957656,98
2016,PCN,total,21623.64212452229,30
2020,ARE,total,805859.838025048,583
2024,LBN,total,151421.48108335232,63
2024,TTO,total,152855.93580141076,75
2016,NAM,total,217433.15218004715,69
2021,COL,total,341278.10503395373,312
2020,LBN,total,152269.08635447483,64
2020,FLK,total,109530.70398093034,36
2017,BIH,total,1663.2700382522276,9
2020,BGD,total,536491.1189389363,101
2019,GUF,total,4591.439902514139,12
2024,MRT,total,68946.97387517738,47
2023,BLR,total,384.30504681821117,14
2017,COL,total,226586.3843603697,205
2021,GNQ,total,17254.000312758064,32
2018,TCA,total,2755.6578622414277,6
2016,NIU,total,58615.381593633174,66
2023,BWA,total,396.74803313816847,7
2022,KIR,total,209654.55930738396,98
2022,GUY,total,98068.08744442329,84
2018,GUY,total,9055.538187506454,13
2022,AFG,total,3553.816217072342,13
2021,ARM,total,388.8140969600713,15
2021,BRN,total,423134.5666460915,59
2018,SUR,total,2142.283515766334,10
2022,PYF,total,111812.22600654374,117
2018,CMR,total,35701.99688521788,63
2021,TON,total,14751.538338514061,21
2016,CMR,total,27696.074888268435,42
2022,MDG,total,46557.99095514706,51
2020,GAB,total,243128.7061685994,75
2021,CPV,total,93610.28645960505,30
2022,CPV,total,91077.5010266514,29
2021,MRT,total,41746.04605213517,49
2020,DOM,total,13655.662611158186,28
2021,CRI,total,5416.264057508812,31
2016,SMR,total,1864.9303295922532,9
2024,AIA,total,17061.396470897962,29
2022,MRT,total,39375.53661593596,42
2016,BFA,total,1422.4696865778983,7
2021,CXR,total,1561.0776978508875,11
2018,BEL,total,3978776.834089239,2702
2022,LCA,total,661.712012107812,12
2019,FSM,total,154363.4958773604,65
2019,BHR,total,2219927.279750211,4147
2024,PRI,total,796.84031566117,5
2016,TJK,total,509.6225028588594,3
2016,BWA,total,6.849320456357402,2
2017,SLB,total,24984.59626403466,18
2019,BIH,total,2327.7785019407715,12
2017,MDA,total,191711.4852733088,169
2018,NIS,total,39971.71666914018,6
2016,SOM,total,4464.489754509453,32
2021,BEN,total,2574.3189068986208,8
2017,ANT,total,39796.35396503229,3
2019,IRN,total,2036197.955743141,2400
2016,JEY,total,18001.448648119924,14
2017,BES,total,127588.06176909499,68
2019,LCA,total,203.35903153430516,6
2019,DIS,total,15976.392044692828,4
2024,LSO,total,11815.597733469376,6
2022,KAZ,total,8361.115298821982,14
2017,MKD,total,3527.6749272326088,12
2016,CCK,total,410.3258285178889,6
2016,TZA,total,540465.0145847672,237
2016,HUN,total,22327.488263424653,60
2019,CIV,total,14126.083580759581,16
2018,AZE,total,41309.494496823754,68
2023,PHL,total,3069924.852384947,1074
2020,BMU,total,6460118.9891733425,316
2017,PNG,total,252635.77577201976,108
2023,VGB,total,739606.1923965807,629
2018,BEN,total,2584.71307383867,7
2016,UNK,total,26.726792913779548,1
2019,NPL,total,2146.8920870021557,3
2016,RWA,total,11.972370531190547,1
2017,BDI,total,414.3840661598788,1
2019,ATG,total,2057567.0068477953,405
2023,NGA,total,1625148.1336775457,845
2017,TCA,total,2702.751143009856,5
2016,RUS,total,8116692.177462249,3308
2019,KIR,total,137882.53190028472,89
2020,TJK,total,1310.3016004783885,13
2019,FJI,total,124475.33681661394,101
2019,VNM,total,901458.6509211084,2760
2020,CMR,total,381914.86934923526,177
2017,BLZ,total,1256280.968040028,623
2023,NLD,total,21564014.496035326,18590
2018,IRN,total,1657707.798785813,965
2023,LTU,total,449293.2755263555,199
2024,VCT,total,1854642.5686300432,968
2021,SJM,total,9043.250451730017,1
2016,ZMB,total,62.93367573698999,2
2022,CUW,total,1041921.9262231889,51
2020,GGY,total,1801.5953656800946,1
2018,HND,total,32903.30359803585,34
2016,DMA,total,295862.49296452274,107
2023,ETH,total,92226.39811347939,14
2022,PER,total,558363.5940473246,316
2019,NIC,total,6977.198589139462,8
2023,HRV,total,1946142.9388906474,1301
2022,BIH,total,4949.724937272476,10
2022,BRB,total,1434288.9173784459,332
2023,ANT,total,16996.68002336575,2
2019,TUR,total,8886411.10842206,4905
2019,FIN,total,3246504.441676949,1681
2019,KGZ,total,1523.4054469822224,8
2018,GIN,total,12229.934685222524,15
2024,BMU,total,6457475.1027221335,294
2018,CHL,total,1446019.704741879,556
2017,MLT,total,35984054.18365235,3467
2019,VUT,total,861198.3030075041,400
2021,ITA,total,12068415.658378702,6019
2020,DEU,total,36269983.21894812,12611
2024,MLT,total,45051959.3136084,4857
2022,BHR,total,3330906.0062492886,5175
2019,KOR,total,11605975.575179828,10392
2023,KNA,total,1617486.4998327547,551
2018,VNM,total,745568.6583274854,1851
2021,PHL,total,2734028.330281932,927
2022,PHL,total,2941917.3705092403,970
2020,VGB,total,661183.5427284131,541
2016,VCT,total,1743987.1090173745,969
2024,GNQ,total,13671.799708906441,21
2021,KHM,total,27685.25802928881,88
2017,MEX,total,1220260.8059602457,557
2016,ARG,total,1061478.5519719645,558
2020,KWT,total,1214657.415160406,121
2019,LVA,total,376429.38431817427,226
2023,COL,total,413417.7667186963,401
2021,BLZ,total,1530843.313215119,660
2022,GRL,total,221139.89730587715,152
2018,VEN,total,484495.07112452947,222
2020,PLW,total,565673.326459439,312
2018,KNA,total,515061.096396612,237
2022,DJI,total,88341.54150362096,29
2017,GHA,total,108088.55998815651,93
2024,STP,total,246225.17560991755,115
2017,TGO,total,634532.2235966249,400
2023,KWT,total,1280503.2222885326,170
2023,LUX,total,1157655.8044537758,359
2023,BES,total,116978.42195461191,78
2018,PYF,total,28266.880309565913,47
2024,TKM,total,1313.305284302765,15
2024,NAM,total,392504.96011394856,162
2017,STP,total,10275.533093604934,23
2017,COM,total,430293.2130755798,247
2018,YEM,total,10910.116361799,44
2017,PCN,total,15719.848469247063,31
2021,MDG,total,40621.94488671939,42
2023,GNB,total,172029.06348944127,86
2021,GMB,total,16909.980210196274,13
2019,SVN,total,31067.77755371896,115
2018,GNB,total,48916.101754753676,27
2021,WLF,total,103603.799341375,19
2018,GRL,total,108423.57258412975,70
2016,PSE,total,1914.3591863540732,6
2020,ANT,total,47238.640203720555,4
2019,COG,total,22115.033665976727,31
2022,MWI,total,3136.256814114733,14
2024,UNK,total,5953.805780749688,6
2023,CUB,total,192661.67813666782,82
2023,MWI,total,3074.4146171367906,12
2020,SJM,total,7799.338420420964,1
2022,UGA,total,459.10711999562307,5
2019,LAO,total,1690.9073506060588,4
2019,SSD,total,2086.412396096261,4
2019,GRL,total,127931.53638533289,86
2021,AIA,total,1368.9457677279106,10
2024,SAU,total,4512810.138909383,2536
2023,MNP,total,13440.606411347937,95
2022,BEN,total,1640.7264401786933,9
2019,ECU,total,870051.009671427,514
2016,GGY,total,2324.8704044778874,1
2016,NIC,total,6825.911325736133,4
2021,IMN,total,4729411.242902439,297
2023,ABW,total,3879.2320575700237,4
2020,FRO,total,1072244.3721828747,473
2023,SWZ,total,363.29808739179083,11
