year,vessel_class,registry_type,length_bin,emissions_co2_mt,distance_travelled_nm,vessel_hours,n_unique_vessels
2024,driftnets,no_registry,25-50m,6797688.68,42569172.5,30220225.3,9614
2024,driftnets,no_registry,50-75m,237523.446,1460697.87,872829.008,422
2024,driftnets,no_registry,75-100m,17067.6137,108720.435,60570.755,35
2024,driftnets,other_registry,0-25m,4477.90326,82785.3641,44098.5414,18
2024,driftnets,other_registry,25-50m,8698.40284,45709.3208,35391.7461,14
2024,driftnets,other_registry,50-75m,0.106691996,1.66512069,0.408611111,1
2024,fish_factory,imo,125-150m,432.126152,2064.44695,3051.28722,1
2024,other_fishing,imo,0-25m,1729.61768,42754.4907,36604.2347,37
2024,other_fishing,imo,25-50m,787.353117,16710.654,11153.3517,11
2024,other_fishing,no_registry,0-25m,41957.6654,904432.499,712360.643,482
2024,other_fishing,no_registry,25-50m,9414.44545,107865.936,85155.8775,68
2024,other_fishing,other_registry,0-25m,1842.19722,46758.8284,39804.0561,28
2024,other_fishing,other_registry,25-50m,159.609697,2908.32463,2851.72056,3
2024,other_not_fishing,imo,0-25m,5056.78651,4741.0951,29092.4722,4
2024,other_not_fishing,imo,100-125m,153611.841,267736.474,605101.471,80
2024,other_not_fishing,imo,125-150m,99839.4061,172906.395,290462.866,37
2024,other_not_fishing,imo,150-175m,197293.04,196496.389,124819.852,15
2024,other_not_fishing,imo,175-200m,22464.2137,35733.0556,58587.6517,8
2024,other_not_fishing,imo,200-225m,2117.54938,36.741589,12345.4211,2
2024,other_not_fishing,imo,225m+,11119.4778,6868.96297,26352.3208,4
2024,other_not_fishing,imo,25-50m,47932.9448,45106.2938,277315.287,44
2024,other_not_fishing,imo,50-75m,114728.49,80030.6233,665330.819,98
2024,other_not_fishing,imo,75-100m,155531.515,145200.474,871274.138,119
2024,other_not_fishing,no_registry,0-25m,457.636297,203.586423,2699.90861,2
2024,other_not_fishing,no_registry,100-125m,123013.318,128331.521,647995.16,101
2024,other_not_fishing,no_registry,125-150m,58665.1908,102692.85,224756.396,37
2024,other_not_fishing,no_registry,150-175m,42836.9801,84806.1168,113223.189,17
2024,other_not_fishing,no_registry,175-200m,22383.7875,6965.67055,130870.87,20
2024,other_not_fishing,no_registry,200-225m,48743.9044,2146.0157599999998,290539.387,42
2024,other_not_fishing,no_registry,225m+,4736.82616,361.076632,28198.8164,5
2024,other_not_fishing,no_registry,25-50m,105346.219,54816.0753,618320.944,109
2024,other_not_fishing,no_registry,50-75m,376240.418,209952.004,2202807.21,355
2024,other_not_fishing,no_registry,75-100m,377972.307,426607.13,2086715.99,318
2024,other_not_fishing,other_registry,100-125m,62869.9871,101785.697,248568.846,32
2024,other_not_fishing,other_registry,125-150m,77034.2571,154684.967,146593.826,19
2024,other_not_fishing,other_registry,150-175m,28169.3583,42487.5672,39217.0808,5
2024,other_not_fishing,other_registry,175-200m,7884.93376,2481.59853,46798.2542,6
2024,other_not_fishing,other_registry,200-225m,2913.63609,59.4601509,17182.9553,2
2024,other_not_fishing,other_registry,25-50m,11280.4892,7925.29906,65327.0164,12
2024,other_not_fishing,other_registry,50-75m,70186.1355,51029.0052,409124.156,56
2024,other_not_fishing,other_registry,75-100m,116747.401,162910.37,589540.802,78
2024,other_purse_seines,imo,0-25m,2253.0005,116944.947,40719.1228,16
2024,other_purse_seines,imo,25-50m,33104.7017,532630.924,155543.736,41
2024,other_purse_seines,imo,50-75m,15726.2204,147868.073,36685.9619,7
2024,other_purse_seines,no_registry,0-25m,202.103525,4035.10462,1098.40861,2
2024,other_purse_seines,no_registry,25-50m,22049.0999,280023.586,63636.0286,21
2024,other_purse_seines,other_registry,0-25m,910.929482,71466.5167,22410.5664,10
2024,other_purse_seines,other_registry,25-50m,30509.8261,409715.767,118693.096,25
2024,other_purse_seines,other_registry,50-75m,4563.67313,48752.1218,9928.99417,2
2024,other_seines,imo,0-25m,37604.3753,308905.414,715310.615,106
2024,other_seines,imo,25-50m,3805.18723,12608.552,21247.3767,3
2024,other_seines,no_registry,0-25m,105.982047,2562.6494,5207.7125,2
2024,other_seines,other_registry,0-25m,17795.3519,163414.637,367789.466,61
2024,other_seines,other_registry,25-50m,1744.66981,2591.52652,8387.73556,1
2024,passenger,imo,0-25m,10654144.8,15852931.6,19960779.7,11824
2024,passenger,imo,100-125m,1551717.37,4661953.48,1030002.96,142
2024,passenger,imo,125-150m,1201919.77,2690895.89,411482.896,60
2024,passenger,imo,150-175m,1712591.85,3041382,387061.252,53
2024,passenger,imo,175-200m,812141.036,1597478.84,173420.152,23
2024,passenger,imo,200-225m,327558.954,487604.21,78042.7856,11
2024,passenger,imo,225m+,7457568.87,7043576.68,690370.888,81
2024,passenger,imo,25-50m,7368483.6,18944469.7,11516072.8,2330
2024,passenger,imo,50-75m,3437392.5,9763307.47,4924532.81,765
2024,passenger,imo,75-100m,2263314.01,7236767.34,2260116.06,312
2024,passenger,no_registry,0-25m,121442056,175009625,228711805,167685
2024,passenger,no_registry,100-125m,2173387.22,5767374.23,1468334.98,357
2024,passenger,no_registry,125-150m,1187372.5,2655348.94,518030.304,93
2024,passenger,no_registry,150-175m,875247.541,1441267.96,222615.92,36
2024,passenger,no_registry,175-200m,432351.581,770925.218,119295.046,30
2024,passenger,no_registry,200-225m,807124.095,1352426.08,148868.935,21
2024,passenger,no_registry,225m+,3848927.86,4200000.67,398157.537,55
2024,passenger,no_registry,25-50m,49516861.8,74541537.9,74835179,22556
2024,passenger,no_registry,50-75m,8370448.63,15470282.5,11131975.9,2971
2024,passenger,no_registry,75-100m,2414488.34,7126009.5,2547800.87,565
2024,passenger,other_registry,0-25m,5189517.2,7526777.18,9732912.53,5738
2024,passenger,other_registry,100-125m,440372.063,1485443.05,332233.019,53
2024,passenger,other_registry,125-150m,723742.755,1852509.85,286175.278,38
2024,passenger,other_registry,150-175m,733718.064,1210720.92,134909.05,16
2024,passenger,other_registry,175-200m,745669.755,1397789.6,137283.411,18
2024,passenger,other_registry,200-225m,145267.388,249454.818,28504.1333,4
2024,passenger,other_registry,225m+,2769362.88,2702920.92,260631.161,30
2024,passenger,other_registry,25-50m,3652252.83,9570109,5686901.08,1158
2024,passenger,other_registry,50-75m,1488832.82,3995503,2025972.18,320
2024,passenger,other_registry,75-100m,980065.133,3192656.91,924190.834,129
2024,patrol_vessel,imo,0-25m,25484.2899,157564.821,154315.267,67
2024,patrol_vessel,imo,100-125m,34823.7814,165507.194,54347.9919,20
2024,patrol_vessel,imo,125-150m,2524.37937,11903.8481,2176.1875,3
2024,patrol_vessel,imo,175-200m,778.142302,5782.48021,1569.89667,1
2024,patrol_vessel,imo,25-50m,98357.2269,931545.83,569343.102,109
2024,patrol_vessel,imo,50-75m,55786.4649,410372.108,235921.866,93
2024,patrol_vessel,imo,75-100m,65203.8136,497029.781,184616.933,59
2024,patrol_vessel,no_registry,0-25m,320304.599,1761096.05,1987414.89,1252
2024,patrol_vessel,no_registry,100-125m,187816.198,1120684.31,291342.289,234
2024,patrol_vessel,no_registry,125-150m,50816.7763,250588.242,52375.8086,37
2024,patrol_vessel,no_registry,150-175m,17330.1842,61205.4109,15396.6569,16
2024,patrol_vessel,no_registry,25-50m,706170.573,4427714.03,4290505.76,1551
2024,patrol_vessel,no_registry,50-75m,197316.136,1771690.78,833143.846,479
2024,patrol_vessel,no_registry,75-100m,177335.764,1462793.38,529174.696,291
2024,patrol_vessel,other_registry,0-25m,8495.39244,60693.0072,50974.9567,27
2024,patrol_vessel,other_registry,100-125m,10529.0352,46644.8549,17809.42,9
2024,patrol_vessel,other_registry,125-150m,4566.1473,18991.0798,7983.54056,2
2024,patrol_vessel,other_registry,150-175m,6004.32729,10169.0036,1437.57389,1
2024,patrol_vessel,other_registry,25-50m,41087.0131,305737.61,244782.758,55
2024,patrol_vessel,other_registry,50-75m,33956.9825,285501.297,156989.471,53
2024,patrol_vessel,other_registry,75-100m,25804.657,182941.145,77235.4111,30
2024,pole_and_line,imo,0-25m,83700.1592,764485.587,1059874.52,287
2024,pole_and_line,imo,25-50m,16440.1134,492127.779,136698.081,44
2024,pole_and_line,imo,50-75m,30918.0306,472027.041,81603.5736,12
2024,pole_and_line,no_registry,0-25m,105940.245,1873895.98,1047441.8,623
2024,pole_and_line,no_registry,25-50m,41078.4985,577972.585,212512.139,145
2024,pole_and_line,no_registry,50-75m,1463.75123,18515.9486,7296.01694,4
2024,pole_and_line,other_registry,0-25m,52276.4522,431678.39,600264.091,160
2024,pole_and_line,other_registry,25-50m,14212.3289,343410.48,96937.5933,29
2024,pole_and_line,other_registry,50-75m,10052.221,189649.096,31422.6789,4
2024,pots_and_traps,imo,0-25m,48431.4801,942261.767,1987184.65,632
2024,pots_and_traps,imo,25-50m,29007.7091,335067.281,174179.95,48
2024,pots_and_traps,imo,50-75m,1528.11213,6167.25425,2992.24722,1
2024,pots_and_traps,no_registry,0-25m,72526.733,1666005.27,1613125.76,1151
2024,pots_and_traps,no_registry,25-50m,17663.2505,83675.0321,63252.745,59
2024,pots_and_traps,other_registry,0-25m,22749.4207,454094.921,1002143.09,339
2024,pots_and_traps,other_registry,25-50m,19279.7611,198514.158,100397.229,26
2024,research,imo,0-25m,3355.8058,18562.6121,18931.6119,4
2024,research,imo,25-50m,10381.7503,72744.8024,54149.3856,8
2024,research,imo,50-75m,23647.6364,191507.267,91960.7742,12
2024,research,imo,75-100m,6367.35477,47683.0899,26224.9753,3
2024,research,no_registry,0-25m,1135.022,9174.72474,7497.14278,4
2024,research,no_registry,25-50m,7499.59877,57621.1893,38602.3986,10
2024,research,no_registry,50-75m,3463.36778,25592.0418,15232.5167,2
2024,research,other_registry,0-25m,285.195166,35241.4453,9111.35222,2
2024,research,other_registry,25-50m,8105.99493,51015.1619,48184.0264,8
2024,research,other_registry,50-75m,23823.8235,207039.442,81129.3811,11
2024,research,other_registry,75-100m,3137.36327,15737.2361,8766.58944,1
2024,seismic_vessel,imo,0-25m,4501.77344,22392.644,24766.7428,4
2024,seismic_vessel,imo,100-125m,165655.843,786976.332,335758.568,43
2024,seismic_vessel,imo,125-150m,72936.1247,247986.819,101949.821,14
2024,seismic_vessel,imo,150-175m,32577.2058,116760.639,51166.0636,6
2024,seismic_vessel,imo,175-200m,15469.6175,46660.8083,8783.35056,1
2024,seismic_vessel,imo,200-225m,6010.22174,23382.8073,8782.88333,1
2024,seismic_vessel,imo,25-50m,140181.699,1004461.52,776139.063,114
2024,seismic_vessel,imo,50-75m,289764.563,2481364.81,1081559.66,154
2024,seismic_vessel,imo,75-100m,390377.57,2361668.27,904797.995,130
2024,seismic_vessel,no_registry,0-25m,4685.60194,18844.4068,31921.0092,6
2024,seismic_vessel,no_registry,100-125m,125680.91,698219.623,237483.9,42
2024,seismic_vessel,no_registry,125-150m,69119.9641,238666.85,110566.365,19
2024,seismic_vessel,no_registry,150-175m,9926.75729,28158.2625,9076.92444,3
2024,seismic_vessel,no_registry,175-200m,448.995718,1173.09913,636.281389,1
2024,seismic_vessel,no_registry,25-50m,215758.497,1589330.42,1183530.64,230
2024,seismic_vessel,no_registry,50-75m,174129.124,1408757.37,680577.928,132
2024,seismic_vessel,no_registry,75-100m,306774.704,1821189.23,822620.934,151
2024,seismic_vessel,other_registry,0-25m,2835.6720099999998,22248.7061,14228.2319,2
2024,seismic_vessel,other_registry,100-125m,66464.4921,379326.205,120309.479,17
2024,seismic_vessel,other_registry,125-150m,13654.7355,51139.5655,26360.2283,4
2024,seismic_vessel,other_registry,150-175m,12249.1451,48032.1984,17438.5739,2
2024,seismic_vessel,other_registry,175-200m,15415.5347,58446.3538,8714.22583,1
2024,seismic_vessel,other_registry,25-50m,74488.7153,511635.938,408526.766,61
2024,seismic_vessel,other_registry,50-75m,132278.426,1088078.56,464729.708,65
2024,seismic_vessel,other_registry,75-100m,127811.348,779730.557,335720.427,46
2024,set_gillnets,imo,0-25m,58283.4152,2837094.41,1844929.73,861
2024,set_gillnets,imo,25-50m,801.260692,39285.2193,15523.4992,8
2024,set_gillnets,imo,50-75m,19.8843631,2155.1969,694.992778,2
2024,set_gillnets,imo,75-100m,12.0375671,555.841532,375.172778,2
2024,set_gillnets,no_registry,0-25m,276563.195,5867010.69,4960803.5,4181
2024,set_gillnets,no_registry,25-50m,199386.012,982864.968,794610.549,461
2024,set_gillnets,no_registry,50-75m,62.7931132,2745.99848,1042.93333,1
2024,set_gillnets,other_registry,0-25m,22945.312,1275384.61,829592.931,390
2024,set_gillnets,other_registry,25-50m,539.336302,30210.4661,11099.8494,4
2024,set_gillnets,other_registry,50-75m,70.6834651,4992.29372,2460.37722,2
2024,set_gillnets,other_registry,75-100m,22.9402354,3004.81312,709.479167,1
2024,set_longlines,imo,0-25m,37101.9126,837397.428,840441.098,165
2024,set_longlines,imo,25-50m,134501.952,2002021.31,777193.289,122
2024,set_longlines,imo,50-75m,107810.485,1045146.19,306490.024,44
2024,set_longlines,no_registry,0-25m,29594.4923,714383.119,497340.306,256
2024,set_longlines,no_registry,25-50m,24634.1591,351367.408,174777.309,64
2024,set_longlines,other_registry,0-25m,24137.2694,583251.777,497810.282,91
2024,set_longlines,other_registry,100-125m,16.5787212,897.540677,307.371111,1
2024,set_longlines,other_registry,25-50m,52687.995,805123.531,293402.979,46
2024,set_longlines,other_registry,50-75m,48138.7077,548286.611,157317.141,21
2024,set_longlines,other_registry,75-100m,59.9240461,2801.68455,992.561111,1
2024,specialized_reefer,imo,100-125m,607133.241,2150149.56,519382.671,73
2024,specialized_reefer,imo,125-150m,902336.64,2238476.1,459511.342,64
2024,specialized_reefer,imo,150-175m,262904.866,412760.977,102346.376,17
2024,specialized_reefer,imo,25-50m,64028.7728,451347.319,112745.586,18
2024,specialized_reefer,imo,50-75m,178817.446,1012717.58,294661.146,48
2024,specialized_reefer,imo,75-100m,324860.935,1465398.79,423565.948,58
2024,specialized_reefer,no_registry,100-125m,23.3593965,26.8964934,11.1630556,2
2024,specialized_reefer,no_registry,25-50m,19881.3589,92647.2699,31721.5847,7
2024,specialized_reefer,no_registry,50-75m,3667.4526300000002,14190.7492,5234.91833,5
2024,specialized_reefer,no_registry,75-100m,31136.416,45390.1609,22277.8914,6
2024,specialized_reefer,other_registry,100-125m,447980.978,1481957.38,363035.323,46
2024,specialized_reefer,other_registry,125-150m,547290.949,1290039.79,294030.1,41
2024,specialized_reefer,other_registry,150-175m,216186.973,416295.663,79287.8639,11
2024,specialized_reefer,other_registry,25-50m,28630.662,198006.469,47317.2892,9
2024,specialized_reefer,other_registry,50-75m,88259.1176,492186.605,150642.201,25
2024,specialized_reefer,other_registry,75-100m,158193.577,797640.221,228331.626,33
2024,squid_jigger,imo,0-25m,14811.6494,365437.276,256126.066,181
2024,squid_jigger,imo,25-50m,185510.71,2447043.42,1081025.55,369
2024,squid_jigger,imo,50-75m,940744.128,8300760.04,2813805.27,441
2024,squid_jigger,imo,75-100m,34470.231,333150.73,77982.4725,13
2024,squid_jigger,no_registry,0-25m,76890.0022,1635102.93,1209154.02,818
2024,squid_jigger,no_registry,125-150m,3815.68232,10537.2529,6880.08722,2
2024,squid_jigger,no_registry,150-175m,1186.67441,1799.32483,1535.43556,1
2024,squid_jigger,no_registry,25-50m,141550.697,1520900.66,828926.635,522
2024,squid_jigger,no_registry,50-75m,80729.0247,637679.603,276720.342,164
2024,squid_jigger,no_registry,75-100m,3368.54399,11049.6614,7370.29361,4
2024,squid_jigger,other_registry,0-25m,5410.83764,145953.218,101872.028,82
2024,squid_jigger,other_registry,25-50m,104524.171,1328151.66,596015.589,191
2024,squid_jigger,other_registry,50-75m,410379.818,3452214.49,1256450.74,196
2024,squid_jigger,other_registry,75-100m,11516.1756,102471.444,26181.1983,5
2024,supply_vessel,imo,0-25m,24101.6882,100756.456,136603.659,23
2024,supply_vessel,imo,100-125m,119871.852,546178.29,324833.568,40
2024,supply_vessel,imo,125-150m,9486.49045,29925.0904,19331.6136,3
2024,supply_vessel,imo,150-175m,1693.40664,4716.74816,5380.71889,1
2024,supply_vessel,imo,25-50m,880188.085,7982935.01,4137721.97,617
2024,supply_vessel,imo,50-75m,771245.945,5432498.77,3078580.38,418
2024,supply_vessel,imo,75-100m,1114084.68,5671313.38,3150541.65,398
2024,supply_vessel,no_registry,0-25m,84951.6757,801079.898,491063.727,128
2024,supply_vessel,no_registry,100-125m,71795.1302,326756.354,198225.311,28
2024,supply_vessel,no_registry,125-150m,5164.6408,17153.6494,10275.845,2
2024,supply_vessel,no_registry,200-225m,1417.83162,5.40057728,8784.00139,1
2024,supply_vessel,no_registry,25-50m,1766064.55,14993039.3,8450477.46,1640
2024,supply_vessel,no_registry,50-75m,401359.02,2779306.27,1699851.5,293
2024,supply_vessel,no_registry,75-100m,511522.55,2602406.18,1641871.75,248
2024,supply_vessel,other_registry,0-25m,7225.40387,51117.0186,41679.2503,12
2024,supply_vessel,other_registry,100-125m,22036.1474,127380.715,57532.8742,7
2024,supply_vessel,other_registry,125-150m,2634.43757,6634.52833,8778.41833,2
2024,supply_vessel,other_registry,150-175m,3079.95443,18468.8288,7408.6925,2
2024,supply_vessel,other_registry,25-50m,389012.323,3426288.42,1867756.04,292
2024,supply_vessel,other_registry,50-75m,356737.136,2515286.64,1398134.77,185
2024,supply_vessel,other_registry,75-100m,591492.3,2967379.68,1716583.95,216
2024,tanker.chemical,imo,0-25m,12694.523,52727.7088,8670.18778,2
2024,tanker.chemical,imo,100-125m,3494225.31,15787896,3423263.94,452
2024,tanker.chemical,imo,125-150m,3851112.84,14064661.5,2676095.91,354
2024,tanker.chemical,imo,150-175m,3862947.37,12122878.8,1986837.84,274
2024,tanker.chemical,imo,175-200m,10930787.3,29461632.3,4899026.4,628
2024,tanker.chemical,imo,200-225m,1084191.44,2715749.37,446291.823,64
2024,tanker.chemical,imo,225m+,463044.765,915695.694,127906.33,21
2024,tanker.chemical,imo,25-50m,62804.9942,268249.696,60142.1331,8
2024,tanker.chemical,imo,50-75m,589773.443,3559901.69,858244.059,110
2024,tanker.chemical,imo,75-100m,1072897.29,6602968.29,1474636.81,190
2024,tanker.chemical,no_registry,100-125m,3572112.22,13222366,3476262.8,677
2024,tanker.chemical,no_registry,125-150m,2757716.39,8001673.33,1691966.76,274
2024,tanker.chemical,no_registry,150-175m,6364062.09,17350054.4,3061053.13,436
2024,tanker.chemical,no_registry,175-200m,10963021.9,29467487.5,4762351.24,647
2024,tanker.chemical,no_registry,200-225m,4181684.29,9996607.11,1722482.78,239
2024,tanker.chemical,no_registry,225m+,1710676.86,3691095.94,612639.508,98
2024,tanker.chemical,no_registry,25-50m,164168.127,329376.848,229356.15,41
2024,tanker.chemical,no_registry,50-75m,1177197.7,5254599.46,1658332.54,256
2024,tanker.chemical,no_registry,75-100m,1221019.9,4637746.41,1657511.54,309
2024,tanker.chemical,other_registry,100-125m,1572576.8,7190250.34,1576687.22,217
2024,tanker.chemical,other_registry,125-150m,1734748.66,6136435.26,1206092.65,159
2024,tanker.chemical,other_registry,150-175m,2018856.32,6273086.36,1045522.63,145
2024,tanker.chemical,other_registry,175-200m,5927195.59,16550327.5,2647665.94,337
2024,tanker.chemical,other_registry,200-225m,342360.95,855612.097,144828.874,25
2024,tanker.chemical,other_registry,225m+,360159.959,718438.456,126507.81,17
2024,tanker.chemical,other_registry,25-50m,105779.315,387065.623,74162.0836,9
2024,tanker.chemical,other_registry,50-75m,281248.887,1558904.53,386388.61,50
2024,tanker.chemical,other_registry,75-100m,544480.416,3223330.95,734150.366,99
2024,tanker.liquefied_gas,imo,100-125m,771540.386,3053237.16,592234.999,79
2024,tanker.liquefied_gas,imo,125-150m,540801.579,1821059.77,360907.729,48
2024,tanker.liquefied_gas,imo,150-175m,1072703.69,3789981.91,577975.046,70
2024,tanker.liquefied_gas,imo,175-200m,996836.998,3057773.35,395161.005,53
2024,tanker.liquefied_gas,imo,200-225m,1523058.81,3778856.21,416116.785,56
2024,tanker.liquefied_gas,imo,225m+,23861977.6,34244396.2,3131211.46,388
2024,tanker.liquefied_gas,imo,25-50m,8575.55884,48429.1557,8801.81389,2
2024,tanker.liquefied_gas,imo,50-75m,336293.507,1271639.45,315484.079,38
2024,tanker.liquefied_gas,imo,75-100m,412344.149,1533414.79,372538.652,49
2024,tanker.liquefied_gas,no_registry,100-125m,497355.788,1975798.12,408452.893,62
2024,tanker.liquefied_gas,no_registry,125-150m,373946.826,1276339.68,260641.49,49
2024,tanker.liquefied_gas,no_registry,150-175m,672447.023,2132064.07,381011.557,56
2024,tanker.liquefied_gas,no_registry,175-200m,1461463.05,3745727.42,491966.866,72
2024,tanker.liquefied_gas,no_registry,200-225m,2934030.83,6555096.78,675386.424,99
2024,tanker.liquefied_gas,no_registry,225m+,20200743,33459543,2917985.03,414
2024,tanker.liquefied_gas,no_registry,25-50m,1058.85415,4790.3129,1104.22889,2
2024,tanker.liquefied_gas,no_registry,50-75m,234309.501,721556.258,215438.322,53
2024,tanker.liquefied_gas,no_registry,75-100m,290942.711,993160.723,264812.31,42
2024,tanker.liquefied_gas,other_registry,100-125m,510892.936,1903788.61,386969.032,57
2024,tanker.liquefied_gas,other_registry,125-150m,292774.535,1118430.71,201252.555,29
2024,tanker.liquefied_gas,other_registry,150-175m,539470.165,1967562.74,283395.171,39
2024,tanker.liquefied_gas,other_registry,175-200m,443378.622,1364335.73,197068.343,25
2024,tanker.liquefied_gas,other_registry,200-225m,876390.608,2299498.19,255819.255,35
2024,tanker.liquefied_gas,other_registry,225m+,10926266.6,15458634.4,1430208.56,179
2024,tanker.liquefied_gas,other_registry,25-50m,12152.3009,12043.8001,11572.9931,2
2024,tanker.liquefied_gas,other_registry,50-75m,206561.631,810119.216,196085.486,23
2024,tanker.liquefied_gas,other_registry,75-100m,170953.445,618227.425,163161.219,22
2024,tanker.oil,imo,0-25m,7136.14631,52510.2138,23368.9014,6
2024,tanker.oil,imo,100-125m,2355407.54,8074289.97,2516315.08,388
2024,tanker.oil,imo,125-150m,1479667.8,3426537.66,1136588.69,229
2024,tanker.oil,imo,150-175m,1330726.66,1890984.56,584633.18,83
2024,tanker.oil,imo,175-200m,3695504.19,4894536.99,1266332.6,194
2024,tanker.oil,imo,200-225m,3260516.5,3932072.21,905442.001,137
2024,tanker.oil,imo,225m+,37722977.9,49508881.2,7392134.1,1054
2024,tanker.oil,imo,25-50m,534184.303,784372.317,702494.103,122
2024,tanker.oil,imo,50-75m,1888724.84,4226848.38,2386952,376
2024,tanker.oil,imo,75-100m,2742857.96,8230778.47,3740237.28,562
2024,tanker.oil,no_registry,0-25m,43086.418,36722.546,49882.2239,21
2024,tanker.oil,no_registry,100-125m,3802409.75,10976377.8,3931000.15,663
2024,tanker.oil,no_registry,125-150m,4322574.5,7887852.75,2266686.86,353
2024,tanker.oil,no_registry,150-175m,4205033.15,5262109.81,1522703.76,244
2024,tanker.oil,no_registry,175-200m,3653697.54,5010971.33,1197892.13,208
2024,tanker.oil,no_registry,200-225m,6451826.74,7584337.63,1677140.01,332
2024,tanker.oil,no_registry,225m+,61282443.6,77596813,11796294.2,1909
2024,tanker.oil,no_registry,25-50m,4003848.87,5778880.59,6001631.26,1268
2024,tanker.oil,no_registry,50-75m,6225628.68,11913181.4,9391031.39,1746
2024,tanker.oil,no_registry,75-100m,5583831.16,14098516.3,7822293.87,1336
2024,tanker.oil,other_registry,0-25m,8376.53249,12377.1033,13985.9653,4
2024,tanker.oil,other_registry,100-125m,1186732.17,4211841.07,1257473.17,189
2024,tanker.oil,other_registry,125-150m,623250.622,1545555.76,457392.644,89
2024,tanker.oil,other_registry,150-175m,619576.783,1045682.08,250382.302,40
2024,tanker.oil,other_registry,175-200m,1977685.08,3112154.03,700626.669,106
2024,tanker.oil,other_registry,200-225m,1459557.36,1778569.9,408777.599,62
2024,tanker.oil,other_registry,225m+,17249670.1,23005874.6,3427110.49,493
2024,tanker.oil,other_registry,25-50m,197448.418,248519.629,308347.248,54
2024,tanker.oil,other_registry,50-75m,808133.284,2244735.25,1252437.17,191
2024,tanker.oil,other_registry,75-100m,1522800.88,4209055.43,2102400.13,310
2024,tanker.other,imo,100-125m,7918.37144,26296.5012,7816.56833,1
2024,tanker.other,imo,25-50m,9710.61593,11514.6403,8201.93194,1
2024,tanker.other,imo,50-75m,39203.5226,31911.8862,33612.7075,4
2024,tanker.other,imo,75-100m,22030.8435,8894.21216,16967.3681,2
2024,tanker.other,no_registry,175-200m,99.0654706,127.352942,184.554167,1
2024,tanker.other,no_registry,225m+,89.9206247,278.998585,29.94,1
2024,tanker.other,no_registry,25-50m,108503.787,98447.9435,91170.1544,12
2024,tanker.other,no_registry,50-75m,53321.4776,56084.1238,44465.3783,6
2024,tanker.other,no_registry,75-100m,10807.3569,44013.0497,9603.87889,2
2024,tanker.other,other_registry,50-75m,11112.9774,6665.35481,8774.59139,1
2024,tanker.other,other_registry,75-100m,20878.1996,7037.45205,16480.3022,2
2024,trawlers,imo,0-25m,2034611.21,29376608.9,23637136.3,6597
2024,trawlers,imo,100-125m,997889.636,2365635.44,589011.406,85
2024,trawlers,imo,125-150m,120365.694,230455.435,55790.6592,9
2024,trawlers,imo,150-175m,1065.49801,7808.49577,4205.58389,1
2024,trawlers,imo,25-50m,3427711.55,25964878.6,12259948.3,2742
2024,trawlers,imo,50-75m,3366736.71,15204688,4846802.76,698
2024,trawlers,imo,75-100m,1314959.01,3525965.33,1031421.45,153
2024,trawlers,no_registry,0-25m,8743019.18,93746691.7,67560583.9,38000
2024,trawlers,no_registry,100-125m,47121.4685,62864.1971,29883.73,8
2024,trawlers,no_registry,125-150m,70.7135334,223.956481,102.247222,1
2024,trawlers,no_registry,25-50m,19978971,114950399,71449203.1,26127
2024,trawlers,no_registry,50-75m,1016677.87,4451116.15,2278177.19,1253
2024,trawlers,no_registry,75-100m,167406.744,251494.232,242513.352,89
2024,trawlers,other_registry,0-25m,1094131.29,14802783.2,11738285.1,3305
2024,trawlers,other_registry,100-125m,660307.328,1545294.3,386782.624,52
2024,trawlers,other_registry,125-150m,55408.9778,102919.497,26228.6836,3
2024,trawlers,other_registry,225m+,12.4635433,187.668093,394.842222,1
2024,trawlers,other_registry,25-50m,1682429.96,12827738.3,6052387.82,1327
2024,trawlers,other_registry,50-75m,1674460.16,7407201.21,2378419.63,342
2024,trawlers,other_registry,75-100m,524988.461,1509162.5,450899.44,68
2024,trollers,imo,0-25m,24461.811,341819.268,565032.721,173
2024,trollers,imo,25-50m,549.570891,1933.74959,3663.5425,3
2024,trollers,no_registry,0-25m,7067.78493,82557.5807,175428.996,55
2024,trollers,other_registry,0-25m,8211.13531,112620.807,188882.103,68
2024,trollers,other_registry,25-50m,753.029102,8678.52905,16954.27,3
2024,tug,imo,0-25m,787793.033,9199187.13,8094483.33,1413
2024,tug,imo,100-125m,35775.5083,263984.501,162327.574,25
2024,tug,imo,125-150m,1871.70805,5705.11794,27042.3225,5
2024,tug,imo,150-175m,34549.8066,190262.221,58774.5372,11
2024,tug,imo,175-200m,77858.8762,114862.974,23562.1181,3
2024,tug,imo,200-225m,1456.95085,4577.9915,8783.99639,1
2024,tug,imo,225m+,13920.1116,32170.0973,23355.355,3
2024,tug,imo,25-50m,3091934.11,27201051,26789045.6,4062
2024,tug,imo,50-75m,522161.605,5129713.5,3870356.03,570
2024,tug,imo,75-100m,199525.148,1500665.59,945408.763,132
2024,tug,no_registry,0-25m,1281866.05,13607886.4,16913249.9,7157
2024,tug,no_registry,100-125m,32477.9203,212550.252,189521.996,44
2024,tug,no_registry,125-150m,19015.659,88566.5084,200459.735,31
2024,tug,no_registry,150-175m,2068.83426,10198.5375,25245.0081,6
2024,tug,no_registry,175-200m,587.214647,1992.37174,594.867222,2
2024,tug,no_registry,225m+,756.456609,1723.67687,8784.06583,1
