ssvid,flag,main_engine_power_kw,tonnage_gt,length_m,design_speed_betz_2011_knots,registries_listed,ship_name_registry,ship_name_ais,callsign_registry,callsign_ais,imo_registry,imo_ais,active_hours,on_fishing_list_best,vessel_class,vessel_class_source,avg_aux_boiler_power_berth_kw,avg_aux_boiler_power_anchored_kw,avg_aux_boiler_power_maneuvering_kw,avg_aux_boiler_power_sea_kw,avg_aux_engine_power_berth_kw,avg_aux_engine_power_anchored_kw,avg_aux_engine_power_maneuvering_kw,avg_aux_engine_power_sea_kw,main_engine_power_imo_table_81,design_speed_knots
477978300,HKG,3310,8604,120.5,14.159071963919999,IMO;KOR,RUNDONG2,RUNDONG2,VRKM9,VRKM9,9658173,9658173,35308.383074444435,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,5280,14
269077000,CHE,7322.5078125,9990,173.0169219970703,15.426632667382968,IMO,SCLLEMAN,SCLLEMAN,H,HBEJ,9314375,9314375,36877.02083333333,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,5280,14
667003139,SLE,2309.209228515625,14921,92.29499816894531,13.939295079182612,IMO,RYONGNAM2,RYONGNAM2,9LY2336,9LY2336,8412467,8412467,1018.5805555555555,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
413239310,CHN,10650.8671875,34840.7265625,225.2140655517578,16.272555810366264,NA,NA,DAFENGGANGLIMINGHAO,NA,BRCH,NA,9188790,17435.800466666675,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
352001327,PAN,10847.8173828125,29891.9921875,203.49375915527344,16.36125804844547,NA,NA,GREATZHOU,NA,3E4057,NA,9766932,13425.741989012497,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
636016910,LBR,9929.4326171875,22863,220.28309631347656,16.165381220871392,IMO,WARNOWJUPITER,WARNOWJUPITER,D5AD5,D5AD5,9594482,9594482,40335.22390555558,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
258007000,NOR,10264.703125,37447,204.40272521972656,16.16124295879322,IMO,STARLUSTER,STARLUSTER,LAQO7,LAQO7,9603805,9603805,63702.297880836086,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
271000513,TUR,6613.4296875,22466,150.49476623535156,15.247797336315093,IMO,BARBAROSKIRAN,BARBAROSKIRAN,TCVW,TCVW,7433684,7433684,10839.296666666665,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
616999503,COM,8095.79296875,54809,150.91529846191406,15.636728813674242,IMO,CARAT,CARAT,D6IM1,D6IM1,9326794,9326794,484.24249999999995,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
413695970,CHN,8083.4736328125,21744,218.8391571044922,15.656057748581157,IMO,XINBOLIN3,XINBOLIN3,BVGL5,BVGL5,9579444,9579444,24904.132777777773,FALSE,cargo.general,gfw_research.cargo_subtypes_v20241001,150,150,130,0,720,370,1450,520,9189,15
563478000,SGP,8512.080078125,32725,191.33998107910156,15.755704352518066,IMO,IVSWENTWORTH,IVSWENTWORTH,9V3519,9V3519,9725550,9725550,52395.564397046895,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
636011665,LBR,7946.654296875,22009,160.37538146972656,15.6177593153012,IMO,STEELANNA,STEELANNA,A8AS8,A8AS8,8307038,8307038,5658.961388888888,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
538005262,MHL,7861.58203125,24247,198.37863159179688,15.593949843172616,IMO,ASTURCON,ASTURCON,V7CH7,V7CH7,9646730,9646730,59866.740238785285,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
538004108,MHL,8014.7685546875,26897,158.1260986328125,15.634459213885155,IMO,TEAMPROGRESS,TEAMPROGRESS,V7VF4,V7VF4,9125566,9125566,22722.201111111106,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
538010490,MHL,8692.08984375,28961.544921875,191.8750762939453,15.809320215299048,NA,NA,DUBAIGALACTIC,NA,V7A6115,NA,9380752,6933.110000000003,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
563055900,SGP,9169.9814453125,23553.892578125,166.4016876220703,15.95302676513736,NA,NA,ADVENTURE2,NA,9V5739,NA,9805764,5680.122777777777,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
538010985,MHL,8870.8720703125,26130.962890625,171.6712188720703,15.863694899633046,NA,NA,DIMITRA,NA,V7A6413,NA,9414761,1331.253888888889,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
351205000,PAN,8583.111328125,30053,157.09446716308594,15.778820683145941,IMO,OCEANMORNING,OCEANMORNING,H9CY,H9CY,9244843,9244843,10942.588888888891,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
477424500,HKG,17654.060546875,33042,268.75531005859375,18.025981510517276,IMO,SILVIAAMBITION,SILVIAAMBITION,VRJG4,VRJG4,9622930,9622930,36574.34424834865,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
636018636,LBR,8784.6953125,31555,188.83547973632812,15.82667445281086,IMO,AMISNATURE,AMISNATURE,D5QQ4,D5QQ4,9787974,9787974,32603.110640323335,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
538090551,MHL,8443.91796875,28900.177734375,174.2557373046875,15.744998752616993,NA,NA,CHARISMAGR,NA,V7A2360,NA,9834856,30619.70332193888,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
351888000,PAN,9676.8935546875,27989,207.36968994140625,16.069848999947773,IMO,MALTOBLOSSOM,ASIANPEARL,HPED,HPED,9266176,9266176,29329.817341605,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
311000980,BHS,7525.21240234375,25050.138671875,187.44142150878906,15.502987609051708,NA,NA,STPAUL,NA,C6ER6,NA,9623051,21165.870523536694,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
255805562,PRT,8298.830078125,32987,214.74270629882812,15.70222164813212,IMO,AVENTURIN,AVENTURIN,CQIM,CQIM,9551698,9551698,15865.838055555554,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
311000859,BHS,9122.1533203125,28995.390625,176.28659057617188,15.920840734245692,NA,NA,AFRICANLOON,NA,C6EC8,NA,9748071,28381.147537748046,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
636009782,LBR,9206.11328125,24139,213.14303588867188,15.96075758992746,IMO,PACIFICENDEAVOR,PACIFICENDEAVOR,ELPJ7,ELPJ7,9040352,9040352,7445.141944444445,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
636092190,DEU,9377.6240234375,32929,203.96554565429688,15.970599301160679,IMO,RHLVARESIA,RHLVARESIA,A8YD9,A8YD9,9453262,9453262,39742.273675882774,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
311000362,BHS,9348.224609375,21521,184.28909301757812,16.010320677712183,IMO,AFRICANWEAVER,AFRICANWEAVER,C6BT8,C6BT8,9728497,9728497,52988.863278388875,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
477224900,HKG,8225.6328125,32839,203.96554565429688,15.684183107078297,IMO,TIGERTIAN,TIGERTIAN,VRLT4,VRLT4,9630731,9630731,8303.894444444446,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
353065000,PAN,9304.6796875,22866,202.2756805419922,15.992743944738844,IMO,BASICCHALLENGER,BASICCHALLENGER,3FZW6,3FZW6,9526722,9526722,49220.64087959336,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
538006748,MHL,7320.509765625,31557,166.3206329345703,15.457005338807239,IMO,GEIYOK,GEIYOK,V7QW4,V7QW4,9747613,9747613,53793.15158625639,FALSE,cargo.bulk_carrier,gfw_research.cargo_subtypes_v20241001,130,130,120,0,150,250,680,260,8177,14.3
565395000,SGP,3067.148193359375,2874,78.0108642578125,14.007412291673873,IMO,MMALEVEQUE,MMALEVEQUE,9V8354,9V8354,9418743,9418743,69520.86591111112,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
564876000,FRA,1084.7523193359375,1733,56.11991882324219,13.329853246895162,IMO,BOURBONJINDAMANEE,BOURBONJINDAMANEE,9V7918,9V7918,9394612,9394612,14039.915530555563,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
413378410,CHN,1716.8502197265625,3123,67.822052001953125,13.564486109373627,IMO,KANTAN312,KANTAN312,BIBS5,BIBS5,9682291,9682291,30277.429563888898,FALSE,seismic_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
259912000,NOR,2343.775634765625,3693,78.77120208740234,13.78024281529013,IMO,EDDAFRENDE,EDDAFRENDE,LCOB,LCOB,9409730,9409730,50968.20721537779,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
259977000,NOR,2527.031494140625,4323,71.634918212890625,13.849696819210648,IMO,STRILORION,STRILORION,3YUU,3YUU,9584554,9584554,71492.28543785168,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
231850000,FRO,1584.0411376953125,3260,73.12039947509766,13.522952928672144,IMO,SAEBORG,SAEBORG,OZ2076,OZ2076,9535292,9535292,56739.030461695555,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
566290000,SGP,1108.737548828125,1678,45.40351104736328,13.336854423326523,IMO,VOSARTEMIS,VOSARTEMIS,9V8669,9V8669,9552202,9552202,17700.347500000007,FALSE,seismic_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
566293000,SGP,715.06951904296875,1678,50.82511520385742,13.205212257753166,IMO,VOSARES,VOSARES,9V8668,9V8668,9552197,9552197,27126.628773055545,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
533131163,MYS,2382.254150390625,4467.46533203125,83.59330749511719,13.804497223347411,NA,NA,ARMADATUAH501,NA,9M2093,NA,9669990,10838.020057739723,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
533130161,MYS,3257.349609375,3383,87.08036804199219,14.076794066734536,IMO,EXECUTIVEVALOUR,EXECUTIVEVALOUR,9WNE9,9WNE9,9615626,9615626,34028.50794966002,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
257978000,NOR,1899.1490478515625,3900,42.743141174316406,13.637391407133764,IMO,SILKROAD1,RUNBANG6,LAVU7,LAVU7,9698616,9698616,663.1325638888891,FALSE,patrol_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,270,270,270,270,1815,13.75
353949000,PAN,4523.490234375,2289,94.8388442993164,14.484308173453465,IMO,MEOMONARCH1,MEOMONARCH1,3FJD6,3FJD6,9746504,9746504,38176.48424372834,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,662.8,141.4,131.2,21,213.3,233.7,328.45,243.9,1229.74,12.23
357755000,PAN,2427,3387,99.6,13.803067447242,IMO;KOR,KHORGAS,KHORGAS,3FKY4,3FKY4,9005118,9005118,21356.422222222216,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,662.8,141.4,131.2,21,213.3,233.7,328.45,243.9,1229.74,12.23
225392000,ESP,2976.7109375,442,36.29969787597656,13.945004761317843,IMO,MAVERICK2,MAVERICK2,EAMO,EAMO,8921937,8921937,17183.909166666668,FALSE,passenger,gfw_research.vi_rf_ssvid_v20240501,453.33333,400,383.33333,0,248.33333,248.33333,291.66667,248.33333,1825.33333,17.3
431912000,JPN,9209.830078125,6700,115.17953491210938,16.02705192418711,IMO,OGASAWARAMARU,SAGITTARIUSLEADER,JHLO,7KNZ,9150353,9283887,27695.735277777774,FALSE,cargo.ro_ro,gfw_research.cargo_subtypes_v20241001,260,250,170,0,750,430,1300,430,1618,11.2
367413160,USA,237.0137176513672,1373.7498779296875,36.903507232666016,13.039004221632956,USA;USA2,DUSTINDANOS,DUSTINDANOS,WDL4958,WDL4958,8964458,NA,56443.09935542501,FALSE,supply_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,11.85068588256836,11.85068588256836,11.85068588256836,11.85068588256836,1815,13.75
368141480,USA,258.32537841796875,379.8604431152344,31.17112159729004,13.02547403555588,USA2,FOXYLADY,FOXYLADY,WDL5479,WDL5479,NA,8964563,5747.048526256945,TRUE,pots_and_traps,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,12.916268920898439,12.916268920898439,12.916268920898439,12.916268920898439,983,11.7
224647000,ESP,6519.51171875,22940,118.91465759277344,15.223466936669531,IMO,JUANJSISTER,JUANJSISTER,EAJB,EAJB,9039391,9039391,62548.43886333082,FALSE,cargo.ro_ro,gfw_research.cargo_subtypes_v20241001,390,380,260,0,1200,950,2700,950,19505,19.1
413556780,DEU,11201.8896484375,25703,206.3221435546875,16.49082953168446,IMO,ZHUCHENGXINZHOU,ZHUCHENGXINZHOU,BTSJ,BTSJ,9252993,9252993,37691.24509138891,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,460,450,430,0,610,910,1900,920,20630,21.1
248175000,MLT,8326.10546875,13764,156.9475555419922,15.73437877993397,IMO,SENTOSATRADER,SENTOSATRADER,9HA4548,9HA4548,9255529,9255529,24122.245346944466,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,340,340,310,0,820,910,1750,900,12083,19
218627000,DEU,5989.40771484375,17488,145.3060760498047,15.049371441606702,IMO;REV,VERARAMBOW,VERARAMBOW,DFUT2,DFUT2,9432220,9432220,59890.21582444446,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,340,340,310,0,820,910,1750,900,12083,19
253026000,LUX,14389.37890625,18252,205.18667602539062,17.48045495332772,IMO,HANSAHOMBURG,HANSAHOMBURG,LXIU,LXIU,9436082,9436082,13900.278888888883,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,340,340,310,0,820,910,1750,900,12083,19
563594000,SGP,2746.322509765625,7358,107.78402709960938,13.96386510751491,IMO,OCEANCOUGAR,OCEANCOUGAR,9VLK,9VLK,9075424,9075424,23846.271666666653,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,887.5,191.1,177.5,21,344.35,398.75,537.5,429.35,3436.25,13.089
636018075,LBR,45993.93359375,107849,282.0161437988281,17.240359379815526,IMO,MSCROMA,MSCROMA,D5OB2,D5OB2,9304447,9304447,44252.16188687777,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,620,620,540,0,1150,1600,2900,1800,57901,23.9
477182400,HKG,38984.10546875,91563,252.69247436523438,18.32755836225185,IMO,OOCLMIAMI,OOCLMIAMI,VRLJ4,VRLJ4,9477892,9477892,77554.85319050694,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,620,620,540,0,1150,1600,2900,1800,57901,23.9
249558000,MLT,49455.6953125,148386,291.858154296875,12.765006620612908,IMO,TITAN,TITAN,9HA4287,9HA4287,9728928,9728928,49210.7119509025,FALSE,cargo.container,gfw_research.cargo_subtypes_v20241001,630,630,630,0,1300,1800,3250,2050,61231,23.8
518998649,COK,12605.0107421875,64707.23046875,243.9139862060547,16.35847907998718,NA,NA,GALIAN2,NA,E5U4629,NA,9331153,8661.774444444447,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
219452000,DNK,11974.751953125,53719.640625,235.83229064941406,16.381078345312762,NA,NA,TORMATLANTIC,NA,OZCR2,NA,9433509,14599.154511360823,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
636023652,LBR,14027.537109375,48378.59765625,203.76576232910156,16.865148197968377,NA,NA,LUGGATI,NA,5LOT5,NA,9281009,2432.3555555555563,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2469,330.8,313.8,147,925.6,772,1169,831.9,11184.23,14.928
422220000,IRN,8786.552734375,160930,211.7203826904297,15.493003024662304,IMO,HAPPINESS1,HAPPINESS1,EQXV,EQXV,9212905,9212905,2553.1325,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,4139,484.8,467.8,188,2498.6,1710.5,2080.5,1716.4,21236.71,15.691
563211600,SGP,22180.857421875,135918.953125,286.38348388671875,15.106348708556569,NA,NA,GASNOUVEAUBAUHINIA,NA,9V9369,NA,9958987,1952.2947222222215,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,4139,484.8,467.8,188,2498.6,1710.5,2080.5,1716.4,21236.71,15.691
356195000,PAN,5880.15234375,11908,183.19834899902344,14.987515542563344,IMO,BUNGALILAC,BUNGALILAC,3FTM,3FTM,9542166,9542166,65862.33222319365,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1231.5,263.3,246.3,21,642.5,475.4,662.1,508.3,5203.49,13.755
308045000,BHS,16421.451171875,101509,174.19143676757812,16.10962194869556,CRUISE;IMO,CARNIVALTRIUMPH,CARNIVALSUNRISE,C6FN5,C6FN5,9138850,9138850,68339.97055232862,FALSE,passenger,gfw_research.vi_rf_ssvid_v20240501,496.66667,443.33333,413.33333,0,4656.66667,4656.66667,5790,4656.66667,34083.33333,20.03333
205578000,BEL,3561.8232421875,11118,104.0875015258789,14.268022097189753,IMO,STVANESSA,STVANESSA,ONGO,ONGO,9231602,9231602,12618.995833333338,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1112.5,236.1,222.5,21,486.1,455,546.5,481.1,4181.45,13.449
316033266,CAN,3926.984375,11837,117.21235656738281,14.38840322920847,CAN2;IMO,PAULADESGAGNES,PAULADESGAGNES,CFCH,CFCH,9804423,9804423,18637.805886363607,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1112.5,236.1,222.5,21,486.1,455,546.5,481.1,4181.45,13.449
477229900,HKG,5592.62841796875,9963,149.3184814453125,14.88742268699422,IMO;REV,SANDUAO,SANDUAO,VRIP6,VRIP6,9608752,9608752,80167.85286173254,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1112.5,236.1,222.5,21,486.1,455,546.5,481.1,4181.45,13.449
525020372,IDN,4300.115234375,11271,131.56674194335938,14.497282860525317,IMO,KEI,KEI,YBBC2,YBBC2,9475387,9475387,37480.89631543552,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,1112.5,236.1,222.5,21,486.1,455,546.5,481.1,4181.45,13.449
563061100,SGP,4500.47900390625,6628.97705078125,128.91819763183594,14.51644802416815,NA,NA,CHEMICALENTERPRISE,NA,9V5702,NA,9827475,35094.2774736111,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,775.3,163.9,153.7,21,344.35,398.75,537.5,429.35,2758.97,12.783
351128000,PAN,4954.169921875,6281,133.4276123046875,14.659244712127792,IMO,ASIANGLORY,ASIANGLORY,3FWD5,3FWD5,9174426,9174426,31893.34805833332,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,775.3,163.9,153.7,21,344.35,398.75,537.5,429.35,2758.97,12.783
440247000,KOR,3603,6301,117.3,14.224701246774,IMO;KOR,JEILCRYSTAL,JEILCRYSTAL,D7NL,D7NL,9193587,9193587,55317.17457899861,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,775.3,163.9,153.7,21,344.35,398.75,537.5,429.35,2758.97,12.783
538009771,MHL,27020.025390625,120351.0390625,291.0829162597656,15.761862201749965,NA,NA,ZEKREET,NA,V7A5143,NA,9132818,14284.841244444446,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,3899,436.8,419.8,164,1818.6,878.5,1296.5,1060.4,20318.47,15.659
538002925,MHL,2916.658935546875,5087,111.38056945800781,13.987485574488332,IMO,GASICON,GASICON,V7MY8,V7MY8,9109304,9109304,22578.158611111117,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,662.8,141.4,131.2,21,288.1,342.5,454.25,373.1,1951.22,12.468
630001008,GNB,2694.82861328125,4786.8935546875,104.47065734863281,13.911141570395696,NA,NA,GASSHADOW,NA,J5AA1J,NA,9129392,3054.7445249999996,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,662.8,141.4,131.2,21,288.1,342.5,454.25,373.1,1951.22,12.468
511100612,PLW,11332.859375,76231.5,241.65382385253906,16.042707869105953,NA,NA,NEOFIT,NA,T8A3787,NA,9230880,2753.3811208333336,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,3674,391.8,374.8,164,1818.6,878.5,1296.5,1060.4,15947.62,15.479
311052500,BHS,9259.2705078125,65830,195.06341552734375,15.813543416163105,IMO,SKSDARENT,SKSDARENT,C6ZC8,C6ZC8,9461843,9461843,80588.51862527143,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,3674,391.8,374.8,164,1818.6,878.5,1296.5,1060.4,15947.62,15.479
636014310,LBR,11458.255859375,81377,274.3,16.008021674786683,IMO;RUS,SCFSURGUT,SCFSURGUT,A8SW8,A8SW8,9422445,9422445,79764.40398127223,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,3674,391.8,374.8,164,1818.6,878.5,1296.5,1060.4,15947.62,15.479
620999376,COM,21680.732421875,41610.2265625,289.6749572753906,18.701135868563235,NA,NA,HERA1,NA,D6A3376,NA,9304356,1286.742777777778,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2131.5,312.8,295.8,147,844.6,704.5,1106,773.4,10517.33,14.928
538005834,MHL,11857.7861328125,35938.1640625,160.5267791748047,16.55432416000309,NA,NA,MATUKU,NA,V7HJ9,NA,9657806,154.27444444444444,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2131.5,312.8,295.8,147,844.6,704.5,1106,773.4,10517.33,14.928
538007911,DEU,10052.2685546875,42010,202.9084930419922,16.08341905100326,IMO,CAPETAURA,CAPETAURA,V7MT6,V7MT6,9407251,9407251,34906.658747222216,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2131.5,312.8,295.8,147,844.6,704.5,1106,773.4,10517.33,14.928
636022881,LBR,7850.64794921875,43034.01953125,192.88363647460938,15.59066059715575,NA,NA,SEALABELLE,NA,5LKW5,NA,9380374,6801.833333333333,FALSE,tanker,gfw_research.vi_rf_ssvid_v20240501,2131.5,312.8,295.8,147,844.6,704.5,1106,773.4,10517.33,14.928
511100225,PLW,1261.14306640625,2045.3748779296875,48.162757873535156,13.394450495768618,NA,NA,ALLIANZPOWER,NA,T8A3324,NA,9540522,18945.77467808306,FALSE,tug,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,100,80,210,80,1086,11.9
376335000,VCT,3430.543212890625,2310,69.0885238647461,14.120913119848609,IMO,BOURBONALEXANDRE,BOURBONALEXANDRE,J8B5212,J8B5212,9320934,9320934,3159.041944444445,FALSE,tug,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,100,80,210,80,1086,11.9
219813000,DNK,2696.50927734375,4013,78.943878173828125,13.900764841495924,IMO,MAERSKSUPPLIER,MAERSKSUPPLIER,OYOO2,OYOO2,9180683,9180683,19253.24555555556,FALSE,tug,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,100,80,210,80,1086,11.9
209618000,CYP,2615.10107421875,1989,66.33084869384766,13.845040316547742,IMO,ARTEMIS,ARTEMIS,5BVJ3,5BVJ3,8321591,8321591,22165.717805555556,FALSE,tug,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,100,80,210,80,1086,11.9
434128200,TKM,1889.2821044921875,1890.5030517578125,57.42958068847656,13.601337770258358,NA,NA,TOPAZJUMEIRAH,NA,EZJQ,NA,9463530,23857.145018809162,FALSE,tug,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,100,80,210,80,1086,11.9
232650000,GBR,1568.139404296875,680,47.3436279296875,13.473302168048965,IMO,VOSDEFENDER,VOSDEFENDER,MLQP5,MLQP5,8211887,8211887,29331.926944444454,FALSE,tug,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,100,80,210,80,1086,11.9
377282000,VCT,1194.6151123046875,1399,52.65708923339844,13.360484400212812,IMO,STANFORDGOSHAWK,STANFORDGOSHAWK,J8B4476,J8B4476,9589877,9589877,51860.48662272137,FALSE,tug,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,100,80,210,80,1086,11.9
419001491,IND,2094.822998046875,4179.14013671875,97.43318176269531,13.706033300255912,NA,NA,AHTS1,NA,VTEL,NA,9320910,8314.577130648056,FALSE,dredge_non_fishing,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,200,200,200,200,983,11.7
533180071,MYS,2550.56396484375,4951,82.64070892333984,13.86651165079721,IMO,NAUTICALALEESYA,SKMARCOPOLO,9WNH9,9WNH9,9694074,9694074,28113.170267661386,FALSE,dive_vessel,gfw_research.vi_rf_ssvid_v20240501,0,0,0,0,200,200,200,200,983,11.7
